Surname,Count,Nationality
Doino,1,Russian
Fazylzyanov,1,Russian
Lupehin,1,Russian
Martsenkov,1,Russian
Bakaleiko,1,Russian
Awdyunin,1,Russian
Jikov,1,Russian
Zavorin,1,Russian
Liverovsky,1,Russian
Badmaev,1,Russian
Grosfeld,1,Russian
Poplawski,1,Polish
Zawisza,1,Polish
Piatek,1,Polish
Bartosz,1,Polish
Jez,1,Polish
Koziol,1,Polish
Slaski,1,Polish
Mozdzierz,1,Polish
Kozlowski,1,Polish
Serafin,1,Polish
Sienkiewicz,1,Polish
Harb,1,Arabic
Amari,1,Arabic
Cham,1,Arabic
Boulos,1,Arabic
Khoury,1,Arabic
Ganim,1,Arabic
Aswad,1,Arabic
Atiyeh,1,Arabic
Assaf,1,Arabic
